date,mine_id,zone_id,shift,planned_tonnage,actual_tonnage,shortfall_tonnage,ore_grade_mined,hauling_trips,blasting_status,blasting_delay_hours,timestamp
2026-02-22,MINE_UKWA_08,ZONE_UKW_02,Daily_Aggregate,290.0,292.3,0.0,43.9,13,Completed,0.0,2026-02-22T22:00:00Z
2026-02-22,MINE_UKWA_08,ZONE_UKW_03,Daily_Aggregate,190.0,196.6,0.0,40.1,9,Completed,0.0,2026-02-22T22:00:00Z
2026-02-23,MINE_GUMGAON_02,ZONE_GMG_01,Daily_Aggregate,220.0,226.5,0.0,40.6,10,Completed,0.0,2026-02-23T22:00:00Z
2026-02-23,MINE_GUMGAON_02,ZONE_GMG_02,Daily_Aggregate,260.0,262.2,0.0,41.5,12,Completed,0.0,2026-02-23T22:00:00Z
2026-02-23,MINE_GUMGAON_02,ZONE_GMG_03,Daily_Aggregate,180.0,176.9,3.1,43.0,8,Completed,0.0,2026-02-23T22:00:00Z
2026-02-23,MINE_TIRODI_03,ZONE_TRD_01,Daily_Aggregate,340.0,222.4,117.6,42.4,10,Completed,0.9,2026-02-23T22:00:00Z
2026-02-23,MINE_TIRODI_03,ZONE_TRD_02,Daily_Aggregate,380.0,251.1,128.9,39.6,11,Completed,0.2,2026-02-23T22:00:00Z
2026-02-23,MINE_TIRODI_03,ZONE_TRD_03,Daily_Aggregate,200.0,200.2,0.0,40.7,9,Completed,0.0,2026-02-23T22:00:00Z
2026-02-23,MINE_DONGRI_04,ZONE_DGB_01,Daily_Aggregate,480.0,497.2,0.0,43.8,23,Completed,0.0,2026-02-23T22:00:00Z
2026-02-23,MINE_DONGRI_04,ZONE_DGB_02,Daily_Aggregate,510.0,524.2,0.0,43.4,24,Completed,0.0,2026-02-23T22:00:00Z
2026-02-23,MINE_DONGRI_04,ZONE_DGB_03,Daily_Aggregate,240.0,230.6,9.4,43.2,10,Completed,0.0,2026-02-23T22:00:00Z
2026-02-23,MINE_DONGRI_04,ZONE_DGB_04,Daily_Aggregate,60.0,45.5,14.5,42.3,2,Completed,0.7,2026-02-23T22:00:00Z
2026-02-23,MINE_KANDRI_05,ZONE_KND_01,Daily_Aggregate,290.0,208.8,81.2,39.9,9,Postponed_Rain,1.6,2026-02-23T22:00:00Z
2026-02-23,MINE_KANDRI_05,ZONE_KND_02,Daily_Aggregate,240.0,242.2,0.0,41.3,11,Completed,0.0,2026-02-23T22:00:00Z
2026-02-23,MINE_KANDRI_05,ZONE_KND_03,Daily_Aggregate,150.0,149.1,0.9,39.5,7,Completed,0.0,2026-02-23T22:00:00Z
2026-02-23,MINE_MANSAR_06,ZONE_MSR_01,Daily_Aggregate,280.0,200.6,79.4,41.1,9,Completed,0.7,2026-02-23T22:00:00Z
2026-02-23,MINE_MANSAR_06,ZONE_MSR_02,Daily_Aggregate,230.0,183.5,46.5,37.8,8,Postponed_Rain,2.8,2026-02-23T22:00:00Z
2026-02-23,MINE_MANSAR_06,ZONE_MSR_03,Daily_Aggregate,160.0,164.3,0.0,43.2,7,Completed,0.0,2026-02-23T22:00:00Z
2026-02-23,MINE_CHIKLA_07,ZONE_CHK_01,Daily_Aggregate,310.0,296.2,13.8,40.0,13,Completed,0.0,2026-02-23T22:00:00Z
2026-02-23,MINE_CHIKLA_07,ZONE_CHK_02,Daily_Aggregate,270.0,271.7,0.0,40.2,12,Completed,0.0,2026-02-23T22:00:00Z
2026-02-23,MINE_CHIKLA_07,ZONE_CHK_03,Daily_Aggregate,170.0,173.1,0.0,39.1,8,Completed,0.0,2026-02-23T22:00:00Z
2026-02-23,MINE_UKWA_08,ZONE_UKW_01,Daily_Aggregate,330.0,340.1,0.0,40.4,15,Completed,0.0,2026-02-23T22:00:00Z
2026-02-23,MINE_UKWA_08,ZONE_UKW_02,Daily_Aggregate,290.0,152.1,137.9,37.8,7,Suspended_Pit_Inundation,4.2,2026-02-23T22:00:00Z
2026-02-23,MINE_UKWA_08,ZONE_UKW_03,Daily_Aggregate,190.0,133.2,56.8,38.3,6,Completed,0.1,2026-02-23T22:00:00Z
2026-02-24,MINE_GUMGAON_02,ZONE_GMG_01,Daily_Aggregate,220.0,216.2,3.8,43.8,10,Completed,0.0,2026-02-24T22:00:00Z
2026-02-24,MINE_GUMGAON_02,ZONE_GMG_02,Daily_Aggregate,260.0,267.3,0.0,40.1,12,Completed,0.0,2026-02-24T22:00:00Z
2026-02-24,MINE_GUMGAON_02,ZONE_GMG_03,Daily_Aggregate,180.0,184.9,0.0,42.6,8,Completed,0.0,2026-02-24T22:00:00Z
2026-02-24,MINE_TIRODI_03,ZONE_TRD_01,Daily_Aggregate,340.0,207.8,132.2,38.5,9,Completed,0.1,2026-02-24T22:00:00Z
2026-02-24,MINE_TIRODI_03,ZONE_TRD_02,Daily_Aggregate,380.0,368.2,11.8,39.2,17,Completed,0.0,2026-02-24T22:00:00Z
2026-02-24,MINE_TIRODI_03,ZONE_TRD_03,Daily_Aggregate,200.0,204.1,0.0,39.1,9,Completed,0.0,2026-02-24T22:00:00Z
2026-02-24,MINE_DONGRI_04,ZONE_DGB_01,Daily_Aggregate,480.0,481.4,0.0,41.1,22,Completed,0.0,2026-02-24T22:00:00Z
2026-02-24,MINE_DONGRI_04,ZONE_DGB_02,Daily_Aggregate,510.0,487.4,22.6,41.3,22,Completed,0.0,2026-02-24T22:00:00Z
2026-02-24,MINE_DONGRI_04,ZONE_DGB_03,Daily_Aggregate,240.0,165.6,74.4,39.5,8,Postponed_Rain,1.9,2026-02-24T22:00:00Z
2026-02-24,MINE_DONGRI_04,ZONE_DGB_04,Daily_Aggregate,60.0,33.6,26.4,36.8,2,Suspended_Pit_Inundation,5.0,2026-02-24T22:00:00Z
2026-02-24,MINE_KANDRI_05,ZONE_KND_01,Daily_Aggregate,290.0,289.7,0.3,41.1,13,Completed,0.0,2026-02-24T22:00:00Z
2026-02-24,MINE_KANDRI_05,ZONE_KND_02,Daily_Aggregate,240.0,229.0,11.0,43.8,10,Completed,0.0,2026-02-24T22:00:00Z
2026-02-24,MINE_KANDRI_05,ZONE_KND_03,Daily_Aggregate,150.0,156.2,0.0,43.1,7,Completed,0.0,2026-02-24T22:00:00Z
2026-02-24,MINE_MANSAR_06,ZONE_MSR_01,Daily_Aggregate,280.0,267.4,12.6,42.0,12,Completed,0.0,2026-02-24T22:00:00Z
2026-02-24,MINE_MANSAR_06,ZONE_MSR_02,Daily_Aggregate,230.0,219.9,10.1,40.1,10,Completed,0.0,2026-02-24T22:00:00Z
2026-02-24,MINE_MANSAR_06,ZONE_MSR_03,Daily_Aggregate,160.0,162.8,0.0,42.9,7,Completed,0.0,2026-02-24T22:00:00Z
2026-02-24,MINE_CHIKLA_07,ZONE_CHK_01,Daily_Aggregate,310.0,321.4,0.0,41.7,15,Completed,0.0,2026-02-24T22:00:00Z
2026-02-24,MINE_CHIKLA_07,ZONE_CHK_02,Daily_Aggregate,270.0,256.6,13.4,43.6,12,Completed,0.0,2026-02-24T22:00:00Z
2026-02-24,MINE_CHIKLA_07,ZONE_CHK_03,Daily_Aggregate,170.0,133.9,36.1,39.0,6,Postponed_Rain,1.6,2026-02-24T22:00:00Z
2026-02-24,MINE_UKWA_08,ZONE_UKW_01,Daily_Aggregate,330.0,220.1,109.9,40.0,10,Postponed_Rain,3.3,2026-02-24T22:00:00Z
2026-02-24,MINE_UKWA_08,ZONE_UKW_02,Daily_Aggregate,290.0,278.9,11.1,42.5,13,Completed,0.0,2026-02-24T22:00:00Z
2026-02-24,MINE_UKWA_08,ZONE_UKW_03,Daily_Aggregate,190.0,184.6,5.4,43.9,8,Completed,0.0,2026-02-24T22:00:00Z
2026-02-25,MINE_GUMGAON_02,ZONE_GMG_01,Daily_Aggregate,220.0,216.0,4.0,43.2,10,Completed,0.0,2026-02-25T22:00:00Z
2026-02-25,MINE_GUMGAON_02,ZONE_GMG_02,Daily_Aggregate,260.0,271.0,0.0,43.2,12,Completed,0.0,2026-02-25T22:00:00Z
2026-02-25,MINE_GUMGAON_02,ZONE_GMG_03,Daily_Aggregate,180.0,144.3,35.7,39.9,7,Postponed_Rain,3.3,2026-02-25T22:00:00Z
2026-02-25,MINE_TIRODI_03,ZONE_TRD_01,Daily_Aggregate,340.0,349.9,0.0,42.6,16,Completed,0.0,2026-02-25T22:00:00Z
2026-02-25,MINE_TIRODI_03,ZONE_TRD_02,Daily_Aggregate,380.0,390.8,0.0,43.6,18,Completed,0.0,2026-02-25T22:00:00Z
2026-02-25,MINE_TIRODI_03,ZONE_TRD_03,Daily_Aggregate,200.0,200.4,0.0,41.4,9,Completed,0.0,2026-02-25T22:00:00Z
2026-02-25,MINE_DONGRI_04,ZONE_DGB_01,Daily_Aggregate,480.0,496.3,0.0,39.5,23,Completed,0.0,2026-02-25T22:00:00Z
2026-02-25,MINE_DONGRI_04,ZONE_DGB_02,Daily_Aggregate,510.0,488.5,21.5,43.0,22,Completed,0.0,2026-02-25T22:00:00Z
2026-02-25,MINE_DONGRI_04,ZONE_DGB_03,Daily_Aggregate,240.0,203.7,36.3,38.7,9,Delayed_Misfire,2.5,2026-02-25T22:00:00Z
2026-02-25,MINE_DONGRI_04,ZONE_DGB_04,Daily_Aggregate,60.0,57.9,2.1,39.6,3,Completed,0.0,2026-02-25T22:00:00Z
2026-02-25,MINE_KANDRI_05,ZONE_KND_01,Daily_Aggregate,290.0,297.9,0.0,43.6,14,Completed,0.0,2026-02-25T22:00:00Z
2026-02-25,MINE_KANDRI_05,ZONE_KND_02,Daily_Aggregate,240.0,201.7,38.3,39.5,9,Delayed_Misfire,3.0,2026-02-25T22:00:00Z
2026-02-25,MINE_KANDRI_05,ZONE_KND_03,Daily_Aggregate,150.0,144.7,5.3,39.3,7,Completed,0.0,2026-02-25T22:00:00Z
2026-02-25,MINE_MANSAR_06,ZONE_MSR_01,Daily_Aggregate,280.0,155.3,124.7,42.1,7,Completed,0.8,2026-02-25T22:00:00Z
2026-02-25,MINE_MANSAR_06,ZONE_MSR_02,Daily_Aggregate,230.0,225.4,4.6,43.1,10,Completed,0.0,2026-02-25T22:00:00Z
2026-02-25,MINE_MANSAR_06,ZONE_MSR_03,Daily_Aggregate,160.0,157.2,2.8,43.9,7,Completed,0.0,2026-02-25T22:00:00Z
2026-02-25,MINE_CHIKLA_07,ZONE_CHK_01,Daily_Aggregate,310.0,323.1,0.0,39.8,15,Completed,0.0,2026-02-25T22:00:00Z
2026-02-25,MINE_CHIKLA_07,ZONE_CHK_02,Daily_Aggregate,270.0,279.3,0.0,42.3,13,Completed,0.0,2026-02-25T22:00:00Z
2026-02-25,MINE_CHIKLA_07,ZONE_CHK_03,Daily_Aggregate,170.0,137.0,33.0,38.1,6,Postponed_Rain,3.2,2026-02-25T22:00:00Z
2026-02-25,MINE_UKWA_08,ZONE_UKW_01,Daily_Aggregate,330.0,324.4,5.6,41.3,15,Completed,0.0,2026-02-25T22:00:00Z
2026-02-25,MINE_UKWA_08,ZONE_UKW_02,Daily_Aggregate,290.0,299.8,0.0,40.6,14,Completed,0.0,2026-02-25T22:00:00Z
2026-02-25,MINE_UKWA_08,ZONE_UKW_03,Daily_Aggregate,190.0,210.7,0.0,41.6,10,Completed,0.0,2026-02-25T22:00:00Z
2026-02-26,MINE_GUMGAON_02,ZONE_GMG_01,Daily_Aggregate,220.0,225.9,0.0,41.1,10,Completed,0.0,2026-02-26T22:00:00Z
2026-02-26,MINE_GUMGAON_02,ZONE_GMG_02,Daily_Aggregate,260.0,256.7,3.3,40.1,12,Completed,0.0,2026-02-26T22:00:00Z
2026-02-26,MINE_GUMGAON_02,ZONE_GMG_03,Daily_Aggregate,180.0,182.3,0.0,40.4,8,Completed,0.0,2026-02-26T22:00:00Z
2026-02-26,MINE_TIRODI_03,ZONE_TRD_01,Daily_Aggregate,340.0,355.1,0.0,43.2,16,Completed,0.0,2026-02-26T22:00:00Z
2026-02-26,MINE_TIRODI_03,ZONE_TRD_02,Daily_Aggregate,380.0,163.7,216.3,36.6,7,Suspended_Pit_Inundation,3.4,2026-02-26T22:00:00Z
2026-02-26,MINE_TIRODI_03,ZONE_TRD_03,Daily_Aggregate,200.0,202.3,0.0,42.2,9,Completed,0.0,2026-02-26T22:00:00Z
2026-02-26,MINE_DONGRI_04,ZONE_DGB_01,Daily_Aggregate,480.0,461.1,18.9,41.6,21,Completed,0.0,2026-02-26T22:00:00Z
2026-02-26,MINE_DONGRI_04,ZONE_DGB_02,Daily_Aggregate,510.0,526.9,0.0,42.9,24,Completed,0.0,2026-02-26T22:00:00Z
2026-02-26,MINE_DONGRI_04,ZONE_DGB_03,Daily_Aggregate,240.0,235.4,4.6,43.4,11,Completed,0.0,2026-02-26T22:00:00Z
2026-02-26,MINE_DONGRI_04,ZONE_DGB_04,Daily_Aggregate,60.0,61.5,0.0,41.8,3,Completed,0.0,2026-02-26T22:00:00Z
2026-02-26,MINE_KANDRI_05,ZONE_KND_01,Daily_Aggregate,290.0,281.2,8.8,39.3,13,Completed,0.0,2026-02-26T22:00:00Z
2026-02-26,MINE_KANDRI_05,ZONE_KND_02,Daily_Aggregate,240.0,200.3,39.7,38.9,9,Delayed_Misfire,3.2,2026-02-26T22:00:00Z
2026-02-26,MINE_KANDRI_05,ZONE_KND_03,Daily_Aggregate,150.0,156.2,0.0,41.1,7,Completed,0.0,2026-02-26T22:00:00Z
2026-02-26,MINE_MANSAR_06,ZONE_MSR_01,Daily_Aggregate,280.0,202.8,77.2,40.8,9,Completed,0.4,2026-02-26T22:00:00Z
2026-02-26,MINE_MANSAR_06,ZONE_MSR_02,Daily_Aggregate,230.0,222.1,7.9,43.0,10,Completed,0.0,2026-02-26T22:00:00Z
2026-02-26,MINE_MANSAR_06,ZONE_MSR_03,Daily_Aggregate,160.0,158.9,1.1,42.3,7,Completed,0.0,2026-02-26T22:00:00Z
2026-02-26,MINE_CHIKLA_07,ZONE_CHK_01,Daily_Aggregate,310.0,213.2,96.8,41.2,10,Completed,0.9,2026-02-26T22:00:00Z
2026-02-26,MINE_CHIKLA_07,ZONE_CHK_02,Daily_Aggregate,270.0,275.8,0.0,39.6,13,Completed,0.0,2026-02-26T22:00:00Z
2026-02-26,MINE_CHIKLA_07,ZONE_CHK_03,Daily_Aggregate,170.0,175.5,0.0,42.0,8,Completed,0.0,2026-02-26T22:00:00Z
2026-02-26,MINE_UKWA_08,ZONE_UKW_01,Daily_Aggregate,330.0,256.4,73.6,41.2,12,Completed,1.0,2026-02-26T22:00:00Z
2026-02-26,MINE_UKWA_08,ZONE_UKW_02,Daily_Aggregate,290.0,208.4,81.6,39.7,9,Completed,0.9,2026-02-26T22:00:00Z
2026-02-26,MINE_UKWA_08,ZONE_UKW_03,Daily_Aggregate,190.0,198.5,0.0,40.2,9,Completed,0.0,2026-02-26T22:00:00Z
2026-02-27,MINE_GUMGAON_02,ZONE_GMG_01,Daily_Aggregate,220.0,166.7,53.3,37.8,8,Postponed_Rain,1.7,2026-02-27T22:00:00Z
2026-02-27,MINE_GUMGAON_02,ZONE_GMG_02,Daily_Aggregate,260.0,260.1,0.0,41.9,12,Completed,0.0,2026-02-27T22:00:00Z
2026-02-27,MINE_GUMGAON_02,ZONE_GMG_03,Daily_Aggregate,180.0,174.1,5.9,43.5,8,Completed,0.0,2026-02-27T22:00:00Z
2026-02-27,MINE_TIRODI_03,ZONE_TRD_01,Daily_Aggregate,340.0,330.3,9.7,43.7,15,Completed,0.0,2026-02-27T22:00:00Z
2026-02-27,MINE_TIRODI_03,ZONE_TRD_02,Daily_Aggregate,380.0,299.1,80.9,38.7,14,Postponed_Rain,3.0,2026-02-27T22:00:00Z
2026-02-27,MINE_TIRODI_03,ZONE_TRD_03,Daily_Aggregate,200.0,205.1,0.0,41.7,9,Completed,0.0,2026-02-27T22:00:00Z
2026-02-27,MINE_DONGRI_04,ZONE_DGB_01,Daily_Aggregate,480.0,480.0,0.0,40.5,22,Completed,0.0,2026-02-27T22:00:00Z
2026-02-27,MINE_DONGRI_04,ZONE_DGB_02,Daily_Aggregate,510.0,525.2,0.0,43.9,24,Completed,0.0,2026-02-27T22:00:00Z
2026-02-27,MINE_DONGRI_04,ZONE_DGB_03,Daily_Aggregate,240.0,236.2,3.8,40.4,11,Completed,0.0,2026-02-27T22:00:00Z
2026-02-27,MINE_DONGRI_04,ZONE_DGB_04,Daily_Aggregate,60.0,62.4,0.0,39.2,3,Completed,0.0,2026-02-27T22:00:00Z
2026-02-27,MINE_KANDRI_05,ZONE_KND_01,Daily_Aggregate,290.0,294.2,0.0,43.2,13,Completed,0.0,2026-02-27T22:00:00Z
2026-02-27,MINE_KANDRI_05,ZONE_KND_02,Daily_Aggregate,240.0,238.0,2.0,42.8,11,Completed,0.0,2026-02-27T22:00:00Z
2026-02-27,MINE_KANDRI_05,ZONE_KND_03,Daily_Aggregate,150.0,101.9,48.1,42.6,5,Completed,0.4,2026-02-27T22:00:00Z
2026-02-27,MINE_MANSAR_06,ZONE_MSR_01,Daily_Aggregate,280.0,281.5,0.0,43.9,13,Completed,0.0,2026-02-27T22:00:00Z
2026-02-27,MINE_MANSAR_06,ZONE_MSR_02,Daily_Aggregate,230.0,241.0,0.0,40.5,11,Completed,0.0,2026-02-27T22:00:00Z
2026-02-27,MINE_MANSAR_06,ZONE_MSR_03,Daily_Aggregate,160.0,129.4,30.6,39.6,6,Delayed_Misfire,2.4,2026-02-27T22:00:00Z
2026-02-27,MINE_CHIKLA_07,ZONE_CHK_01,Daily_Aggregate,310.0,299.5,10.5,39.7,14,Completed,0.0,2026-02-27T22:00:00Z
2026-02-27,MINE_CHIKLA_07,ZONE_CHK_02,Daily_Aggregate,270.0,203.0,67.0,38.7,9,Postponed_Rain,3.0,2026-02-27T22:00:00Z
2026-02-27,MINE_CHIKLA_07,ZONE_CHK_03,Daily_Aggregate,170.0,169.7,0.3,40.8,8,Completed,0.0,2026-02-27T22:00:00Z
2026-02-27,MINE_UKWA_08,ZONE_UKW_01,Daily_Aggregate,330.0,334.4,0.0,42.3,15,Completed,0.0,2026-02-27T22:00:00Z
2026-02-27,MINE_UKWA_08,ZONE_UKW_02,Daily_Aggregate,290.0,172.7,117.3,37.5,8,Suspended_Pit_Inundation,5.1,2026-02-27T22:00:00Z
2026-02-27,MINE_UKWA_08,ZONE_UKW_03,Daily_Aggregate,190.0,184.3,5.7,43.0,8,Completed,0.0,2026-02-27T22:00:00Z
2026-02-28,MINE_GUMGAON_02,ZONE_GMG_01,Daily_Aggregate,220.0,217.7,2.3,43.0,10,Completed,0.0,2026-02-28T22:00:00Z
2026-02-28,MINE_GUMGAON_02,ZONE_GMG_02,Daily_Aggregate,260.0,256.5,3.5,41.3,12,Completed,0.0,2026-02-28T22:00:00Z
2026-02-28,MINE_GUMGAON_02,ZONE_GMG_03,Daily_Aggregate,180.0,75.6,104.4,35.4,3,Suspended_Pit_Inundation,3.8,2026-02-28T22:00:00Z
2026-02-28,MINE_TIRODI_03,ZONE_TRD_01,Daily_Aggregate,340.0,256.2,83.8,38.4,12,Delayed_Misfire,3.5,2026-02-28T22:00:00Z
2026-02-28,MINE_TIRODI_03,ZONE_TRD_02,Daily_Aggregate,380.0,366.8,13.2,39.3,17,Completed,0.0,2026-02-28T22:00:00Z
2026-02-28,MINE_TIRODI_03,ZONE_TRD_03,Daily_Aggregate,200.0,195.5,4.5,41.7,9,Completed,0.0,2026-02-28T22:00:00Z
2026-02-28,MINE_DONGRI_04,ZONE_DGB_01,Daily_Aggregate,480.0,482.2,0.0,43.4,22,Completed,0.0,2026-02-28T22:00:00Z
2026-02-28,MINE_DONGRI_04,ZONE_DGB_02,Daily_Aggregate,510.0,382.8,127.2,38.3,17,Delayed_Misfire,3.2,2026-02-28T22:00:00Z
2026-02-28,MINE_DONGRI_04,ZONE_DGB_03,Daily_Aggregate,240.0,242.4,0.0,43.4,11,Completed,0.0,2026-02-28T22:00:00Z
2026-02-28,MINE_DONGRI_04,ZONE_DGB_04,Daily_Aggregate,60.0,59.2,0.8,41.2,3,Completed,0.0,2026-02-28T22:00:00Z
2026-02-28,MINE_KANDRI_05,ZONE_KND_01,Daily_Aggregate,290.0,297.3,0.0,42.8,14,Completed,0.0,2026-02-28T22:00:00Z
2026-02-28,MINE_KANDRI_05,ZONE_KND_02,Daily_Aggregate,240.0,247.3,0.0,39.3,11,Completed,0.0,2026-02-28T22:00:00Z
2026-02-28,MINE_KANDRI_05,ZONE_KND_03,Daily_Aggregate,150.0,151.6,0.0,43.1,7,Completed,0.0,2026-02-28T22:00:00Z
2026-02-28,MINE_MANSAR_06,ZONE_MSR_01,Daily_Aggregate,280.0,284.0,0.0,43.3,13,Completed,0.0,2026-02-28T22:00:00Z
2026-02-28,MINE_MANSAR_06,ZONE_MSR_02,Daily_Aggregate,230.0,218.8,11.2,39.7,10,Completed,0.0,2026-02-28T22:00:00Z
2026-02-28,MINE_MANSAR_06,ZONE_MSR_03,Daily_Aggregate,160.0,154.2,5.8,39.1,7,Completed,0.0,2026-02-28T22:00:00Z
2026-02-28,MINE_CHIKLA_07,ZONE_CHK_01,Daily_Aggregate,310.0,306.8,3.2,40.4,14,Completed,0.0,2026-02-28T22:00:00Z
2026-02-28,MINE_CHIKLA_07,ZONE_CHK_02,Daily_Aggregate,270.0,267.7,2.3,39.9,12,Completed,0.0,2026-02-28T22:00:00Z
2026-02-28,MINE_CHIKLA_07,ZONE_CHK_03,Daily_Aggregate,170.0,172.3,0.0,39.9,8,Completed,0.0,2026-02-28T22:00:00Z
2026-02-28,MINE_UKWA_08,ZONE_UKW_01,Daily_Aggregate,330.0,252.4,77.6,42.0,11,Completed,0.9,2026-02-28T22:00:00Z
2026-02-28,MINE_UKWA_08,ZONE_UKW_02,Daily_Aggregate,290.0,282.1,7.9,42.2,13,Completed,0.0,2026-02-28T22:00:00Z
2026-02-28,MINE_UKWA_08,ZONE_UKW_03,Daily_Aggregate,190.0,185.2,4.8,42.7,8,Completed,0.0,2026-02-28T22:00:00Z
2026-03-01,MINE_GUMGAON_02,ZONE_GMG_01,Daily_Aggregate,220.0,214.0,6.0,42.0,10,Completed,0.0,2026-03-01T22:00:00Z
2026-03-01,MINE_GUMGAON_02,ZONE_GMG_02,Daily_Aggregate,260.0,195.6,64.4,38.4,9,Completed,0.5,2026-03-01T22:00:00Z
2026-03-01,MINE_GUMGAON_02,ZONE_GMG_03,Daily_Aggregate,180.0,186.3,0.0,43.8,8,Completed,0.0,2026-03-01T22:00:00Z
2026-03-01,MINE_TIRODI_03,ZONE_TRD_01,Daily_Aggregate,340.0,353.4,0.0,39.7,16,Completed,0.0,2026-03-01T22:00:00Z
2026-03-01,MINE_TIRODI_03,ZONE_TRD_02,Daily_Aggregate,380.0,391.2,0.0,42.4,18,Completed,0.0,2026-03-01T22:00:00Z
2026-03-01,MINE_TIRODI_03,ZONE_TRD_03,Daily_Aggregate,200.0,154.8,45.2,38.1,7,Postponed_Rain,3.3,2026-03-01T22:00:00Z
2026-03-01,MINE_DONGRI_04,ZONE_DGB_01,Daily_Aggregate,480.0,491.2,0.0,43.2,22,Completed,0.0,2026-03-01T22:00:00Z
2026-03-01,MINE_DONGRI_04,ZONE_DGB_02,Daily_Aggregate,510.0,529.0,0.0,39.3,24,Completed,0.0,2026-03-01T22:00:00Z
2026-03-01,MINE_DONGRI_04,ZONE_DGB_03,Daily_Aggregate,240.0,245.0,0.0,39.7,11,Completed,0.0,2026-03-01T22:00:00Z
2026-03-01,MINE_DONGRI_04,ZONE_DGB_04,Daily_Aggregate,60.0,60.6,0.0,40.6,3,Completed,0.0,2026-03-01T22:00:00Z
2026-03-01,MINE_KANDRI_05,ZONE_KND_01,Daily_Aggregate,290.0,277.0,13.0,41.7,13,Completed,0.0,2026-03-01T22:00:00Z
2026-03-01,MINE_KANDRI_05,ZONE_KND_02,Daily_Aggregate,240.0,234.2,5.8,41.8,11,Completed,0.0,2026-03-01T22:00:00Z
2026-03-01,MINE_KANDRI_05,ZONE_KND_03,Daily_Aggregate,150.0,149.8,0.2,40.7,7,Completed,0.0,2026-03-01T22:00:00Z
2026-03-01,MINE_MANSAR_06,ZONE_MSR_01,Daily_Aggregate,280.0,227.2,52.8,40.3,10,Postponed_Rain,2.5,2026-03-01T22:00:00Z
2026-03-01,MINE_MANSAR_06,ZONE_MSR_02,Daily_Aggregate,230.0,226.2,3.8,42.0,10,Completed,0.0,2026-03-01T22:00:00Z
2026-03-01,MINE_MANSAR_06,ZONE_MSR_03,Daily_Aggregate,160.0,125.3,34.7,38.7,6,Delayed_Misfire,3.2,2026-03-01T22:00:00Z
2026-03-01,MINE_CHIKLA_07,ZONE_CHK_01,Daily_Aggregate,310.0,230.4,79.6,39.2,10,Delayed_Misfire,2.7,2026-03-01T22:00:00Z
2026-03-01,MINE_CHIKLA_07,ZONE_CHK_02,Daily_Aggregate,270.0,281.8,0.0,39.8,13,Completed,0.0,2026-03-01T22:00:00Z
2026-03-01,MINE_CHIKLA_07,ZONE_CHK_03,Daily_Aggregate,170.0,163.4,6.6,42.2,7,Completed,0.0,2026-03-01T22:00:00Z
2026-03-01,MINE_UKWA_08,ZONE_UKW_01,Daily_Aggregate,330.0,317.4,12.6,42.8,14,Completed,0.0,2026-03-01T22:00:00Z
2026-03-01,MINE_UKWA_08,ZONE_UKW_02,Daily_Aggregate,290.0,189.2,100.8,39.4,9,Completed,0.3,2026-03-01T22:00:00Z
2026-03-01,MINE_UKWA_08,ZONE_UKW_03,Daily_Aggregate,190.0,194.5,0.0,42.2,9,Completed,0.0,2026-03-01T22:00:00Z
2026-03-02,MINE_GUMGAON_02,ZONE_GMG_01,Daily_Aggregate,220.0,218.7,1.3,42.1,10,Completed,0.0,2026-03-02T22:00:00Z
2026-03-02,MINE_GUMGAON_02,ZONE_GMG_02,Daily_Aggregate,260.0,271.3,0.0,43.9,12,Completed,0.0,2026-03-02T22:00:00Z
2026-03-02,MINE_GUMGAON_02,ZONE_GMG_03,Daily_Aggregate,180.0,174.2,5.8,42.9,8,Completed,0.0,2026-03-02T22:00:00Z
2026-03-02,MINE_TIRODI_03,ZONE_TRD_01,Daily_Aggregate,340.0,334.5,5.5,40.2,15,Completed,0.0,2026-03-02T22:00:00Z
2026-03-02,MINE_TIRODI_03,ZONE_TRD_02,Daily_Aggregate,380.0,313.6,66.4,40.7,14,Delayed_Misfire,2.1,2026-03-02T22:00:00Z
2026-03-02,MINE_TIRODI_03,ZONE_TRD_03,Daily_Aggregate,200.0,140.1,59.9,42.7,6,Completed,0.7,2026-03-02T22:00:00Z
2026-03-02,MINE_DONGRI_04,ZONE_DGB_01,Daily_Aggregate,480.0,497.3,0.0,39.9,23,Completed,0.0,2026-03-02T22:00:00Z
2026-03-02,MINE_DONGRI_04,ZONE_DGB_02,Daily_Aggregate,510.0,504.9,5.1,40.0,23,Completed,0.0,2026-03-02T22:00:00Z
2026-03-02,MINE_DONGRI_04,ZONE_DGB_03,Daily_Aggregate,240.0,158.9,81.1,38.5,7,Completed,0.7,2026-03-02T22:00:00Z
2026-03-02,MINE_DONGRI_04,ZONE_DGB_04,Daily_Aggregate,60.0,40.6,19.4,39.9,2,Postponed_Rain,2.2,2026-03-02T22:00:00Z
2026-03-02,MINE_KANDRI_05,ZONE_KND_01,Daily_Aggregate,290.0,276.4,13.6,40.1,13,Completed,0.0,2026-03-02T22:00:00Z
2026-03-02,MINE_KANDRI_05,ZONE_KND_02,Daily_Aggregate,240.0,247.5,0.0,39.3,11,Completed,0.0,2026-03-02T22:00:00Z
2026-03-02,MINE_KANDRI_05,ZONE_KND_03,Daily_Aggregate,150.0,149.9,0.1,42.3,7,Completed,0.0,2026-03-02T22:00:00Z
