mine_id,date,rainfall_mm,soil_moisture_pct,ambient_temp_c,humidity_pct,wind_speed_kmh,flood_risk_index,timestamp
MINE_MANSAR_06,2025-11-29,0.0,20.1,36.8,41.6,17.1,LOW,2025-11-29T18:00:00Z
MINE_CHIKLA_07,2025-11-29,0.0,25.1,35.4,56.1,12.9,LOW,2025-11-29T18:00:00Z
MINE_UKWA_08,2025-11-29,0.0,24.7,25.7,50.9,15.5,LOW,2025-11-29T18:00:00Z
MINE_SITAPATORE_09,2025-11-29,0.0,19.2,27.4,54.8,10.3,LOW,2025-11-29T18:00:00Z
MINE_BELDONGRI_10,2025-11-29,0.0,20.3,35.4,37.8,11.1,LOW,2025-11-29T18:00:00Z
MINE_GUMGAON_02,2025-11-30,0.0,24.2,28.9,45.3,14.1,LOW,2025-11-30T18:00:00Z
MINE_TIRODI_03,2025-11-30,0.0,16.2,32.6,40.4,14.9,LOW,2025-11-30T18:00:00Z
MINE_DONGRI_04,2025-11-30,0.0,26.6,32.4,52.7,17.6,LOW,2025-11-30T18:00:00Z
MINE_KANDRI_05,2025-11-30,0.0,18.6,27.4,45.1,10.7,LOW,2025-11-30T18:00:00Z
MINE_MANSAR_06,2025-11-30,0.0,21.4,36.7,33.4,11.6,LOW,2025-11-30T18:00:00Z
MINE_CHIKLA_07,2025-11-30,0.0,27.3,38.0,57.0,15.1,LOW,2025-11-30T18:00:00Z
MINE_UKWA_08,2025-11-30,0.0,25.0,34.5,56.6,11.3,LOW,2025-11-30T18:00:00Z
MINE_SITAPATORE_09,2025-11-30,0.0,30.9,35.9,33.8,14.1,LOW,2025-11-30T18:00:00Z
MINE_BELDONGRI_10,2025-11-30,0.0,23.3,25.1,57.2,13.4,LOW,2025-11-30T18:00:00Z
MINE_GUMGAON_02,2025-12-01,0.0,21.8,36.8,33.7,13.1,LOW,2025-12-01T18:00:00Z
MINE_TIRODI_03,2025-12-01,0.0,20.6,30.4,51.8,15.3,LOW,2025-12-01T18:00:00Z
MINE_DONGRI_04,2025-12-01,0.0,31.9,35.7,37.9,12.0,LOW,2025-12-01T18:00:00Z
MINE_KANDRI_05,2025-12-01,9.2,19.0,27.3,49.6,16.6,LOW,2025-12-01T18:00:00Z
MINE_MANSAR_06,2025-12-01,0.0,26.6,30.0,43.1,14.6,LOW,2025-12-01T18:00:00Z
MINE_CHIKLA_07,2025-12-01,5.7,26.2,37.4,37.2,13.9,LOW,2025-12-01T18:00:00Z
MINE_UKWA_08,2025-12-01,0.0,28.0,34.0,32.7,15.3,LOW,2025-12-01T18:00:00Z
MINE_SITAPATORE_09,2025-12-01,1.0,19.7,27.5,50.8,16.8,LOW,2025-12-01T18:00:00Z
MINE_BELDONGRI_10,2025-12-01,0.0,16.3,25.2,45.3,13.8,LOW,2025-12-01T18:00:00Z
MINE_GUMGAON_02,2025-12-02,0.0,25.9,28.8,36.2,16.9,LOW,2025-12-02T18:00:00Z
MINE_TIRODI_03,2025-12-02,0.0,20.5,25.9,35.9,11.8,LOW,2025-12-02T18:00:00Z
MINE_DONGRI_04,2025-12-02,0.0,18.1,25.8,54.8,13.9,LOW,2025-12-02T18:00:00Z
MINE_KANDRI_05,2025-12-02,0.0,18.9,30.4,40.1,15.4,LOW,2025-12-02T18:00:00Z
MINE_MANSAR_06,2025-12-02,11.9,26.5,31.3,54.6,11.5,LOW,2025-12-02T18:00:00Z
MINE_CHIKLA_07,2025-12-02,0.0,30.8,31.4,42.1,10.3,LOW,2025-12-02T18:00:00Z
MINE_UKWA_08,2025-12-02,0.0,19.0,27.2,53.2,15.7,LOW,2025-12-02T18:00:00Z
MINE_SITAPATORE_09,2025-12-02,0.0,24.7,31.1,38.3,16.5,LOW,2025-12-02T18:00:00Z
MINE_BELDONGRI_10,2025-12-02,9.2,26.7,30.5,55.2,15.0,LOW,2025-12-02T18:00:00Z
MINE_GUMGAON_02,2025-12-03,0.0,28.3,27.5,48.6,16.3,LOW,2025-12-03T18:00:00Z
MINE_TIRODI_03,2025-12-03,0.0,28.0,24.8,40.7,15.6,LOW,2025-12-03T18:00:00Z
MINE_DONGRI_04,2025-12-03,0.0,19.9,32.3,44.7,11.9,LOW,2025-12-03T18:00:00Z
MINE_KANDRI_05,2025-12-03,0.0,16.9,37.9,56.1,12.5,LOW,2025-12-03T18:00:00Z
MINE_MANSAR_06,2025-12-03,0.0,22.7,33.3,48.1,14.7,LOW,2025-12-03T18:00:00Z
MINE_CHIKLA_07,2025-12-03,0.0,27.9,30.2,42.7,15.3,LOW,2025-12-03T18:00:00Z
MINE_UKWA_08,2025-12-03,11.9,25.1,35.0,36.0,13.3,LOW,2025-12-03T18:00:00Z
MINE_SITAPATORE_09,2025-12-03,0.0,30.0,36.2,39.1,15.7,LOW,2025-12-03T18:00:00Z
MINE_BELDONGRI_10,2025-12-03,0.0,21.2,35.0,33.8,17.8,LOW,2025-12-03T18:00:00Z
MINE_GUMGAON_02,2025-12-04,0.0,25.0,34.5,34.8,17.6,LOW,2025-12-04T18:00:00Z
MINE_TIRODI_03,2025-12-04,0.0,26.1,25.2,37.9,11.7,LOW,2025-12-04T18:00:00Z
MINE_DONGRI_04,2025-12-04,0.0,22.8,29.6,35.5,17.3,LOW,2025-12-04T18:00:00Z
MINE_KANDRI_05,2025-12-04,0.0,30.1,28.9,51.4,14.5,LOW,2025-12-04T18:00:00Z
MINE_MANSAR_06,2025-12-04,0.0,23.9,30.5,32.4,13.8,LOW,2025-12-04T18:00:00Z
MINE_CHIKLA_07,2025-12-04,0.0,18.5,36.1,33.8,10.4,LOW,2025-12-04T18:00:00Z
MINE_UKWA_08,2025-12-04,0.0,18.0,35.0,32.7,12.0,LOW,2025-12-04T18:00:00Z
MINE_SITAPATORE_09,2025-12-04,0.0,22.5,29.8,31.6,11.5,LOW,2025-12-04T18:00:00Z
MINE_BELDONGRI_10,2025-12-04,0.0,23.8,32.2,33.0,16.9,LOW,2025-12-04T18:00:00Z
MINE_GUMGAON_02,2025-12-05,0.0,28.2,31.9,41.1,10.8,LOW,2025-12-05T18:00:00Z
MINE_TIRODI_03,2025-12-05,0.0,26.7,35.3,48.6,10.1,LOW,2025-12-05T18:00:00Z
MINE_DONGRI_04,2025-12-05,0.0,26.1,28.9,49.4,17.2,LOW,2025-12-05T18:00:00Z
MINE_KANDRI_05,2025-12-05,0.0,26.5,30.8,48.9,15.1,LOW,2025-12-05T18:00:00Z
MINE_MANSAR_06,2025-12-05,0.0,27.5,32.2,41.0,12.8,LOW,2025-12-05T18:00:00Z
MINE_CHIKLA_07,2025-12-05,0.0,25.9,35.4,35.6,10.4,LOW,2025-12-05T18:00:00Z
MINE_UKWA_08,2025-12-05,0.0,17.8,25.7,43.0,15.9,LOW,2025-12-05T18:00:00Z
MINE_SITAPATORE_09,2025-12-05,8.2,29.8,27.6,51.2,11.9,LOW,2025-12-05T18:00:00Z
MINE_BELDONGRI_10,2025-12-05,0.0,22.9,29.2,42.5,13.9,LOW,2025-12-05T18:00:00Z
MINE_GUMGAON_02,2025-12-06,0.0,20.0,34.1,53.0,13.1,LOW,2025-12-06T18:00:00Z
MINE_TIRODI_03,2025-12-06,0.0,21.4,36.0,39.0,11.7,LOW,2025-12-06T18:00:00Z
MINE_DONGRI_04,2025-12-06,4.3,26.4,30.1,32.6,10.0,LOW,2025-12-06T18:00:00Z
MINE_KANDRI_05,2025-12-06,0.0,17.2,36.5,47.6,16.9,LOW,2025-12-06T18:00:00Z
MINE_MANSAR_06,2025-12-06,9.7,17.4,33.2,46.1,10.3,LOW,2025-12-06T18:00:00Z
MINE_CHIKLA_07,2025-12-06,0.0,31.9,29.5,49.8,13.3,LOW,2025-12-06T18:00:00Z
MINE_UKWA_08,2025-12-06,0.0,29.3,27.8,34.2,16.8,LOW,2025-12-06T18:00:00Z
MINE_SITAPATORE_09,2025-12-06,0.0,17.4,25.7,56.2,12.3,LOW,2025-12-06T18:00:00Z
MINE_BELDONGRI_10,2025-12-06,0.0,22.2,31.0,52.7,16.3,LOW,2025-12-06T18:00:00Z
MINE_GUMGAON_02,2025-12-07,0.0,19.5,28.9,35.5,17.4,LOW,2025-12-07T18:00:00Z
MINE_TIRODI_03,2025-12-07,0.0,25.2,34.0,54.7,12.6,LOW,2025-12-07T18:00:00Z
MINE_DONGRI_04,2025-12-07,0.0,27.8,29.3,35.8,15.8,LOW,2025-12-07T18:00:00Z
MINE_KANDRI_05,2025-12-07,0.0,25.0,25.3,31.6,14.0,LOW,2025-12-07T18:00:00Z
MINE_MANSAR_06,2025-12-07,0.0,19.6,32.3,52.7,16.7,LOW,2025-12-07T18:00:00Z
MINE_CHIKLA_07,2025-12-07,0.0,27.6,34.5,57.0,10.6,LOW,2025-12-07T18:00:00Z
MINE_UKWA_08,2025-12-07,0.0,17.4,32.5,47.9,14.9,LOW,2025-12-07T18:00:00Z
MINE_SITAPATORE_09,2025-12-07,0.0,26.7,27.3,51.6,13.2,LOW,2025-12-07T18:00:00Z
MINE_BELDONGRI_10,2025-12-07,0.0,30.7,28.7,49.5,12.0,LOW,2025-12-07T18:00:00Z
MINE_GUMGAON_02,2025-12-08,0.0,28.2,32.2,31.8,14.8,LOW,2025-12-08T18:00:00Z
MINE_TIRODI_03,2025-12-08,0.0,30.2,29.6,58.0,10.5,LOW,2025-12-08T18:00:00Z
MINE_DONGRI_04,2025-12-08,0.0,22.2,34.0,33.3,17.9,LOW,2025-12-08T18:00:00Z
MINE_KANDRI_05,2025-12-08,0.0,17.2,27.6,42.5,13.7,LOW,2025-12-08T18:00:00Z
MINE_MANSAR_06,2025-12-08,0.0,31.4,34.0,48.1,17.0,LOW,2025-12-08T18:00:00Z
MINE_CHIKLA_07,2025-12-08,0.0,24.0,25.3,50.7,12.9,LOW,2025-12-08T18:00:00Z
MINE_UKWA_08,2025-12-08,0.0,28.1,36.2,49.3,13.8,LOW,2025-12-08T18:00:00Z
MINE_SITAPATORE_09,2025-12-08,0.0,26.7,27.4,41.6,17.4,LOW,2025-12-08T18:00:00Z
MINE_BELDONGRI_10,2025-12-08,0.0,26.1,26.3,52.5,12.5,LOW,2025-12-08T18:00:00Z
MINE_GUMGAON_02,2025-12-09,0.0,22.3,30.5,49.5,12.7,LOW,2025-12-09T18:00:00Z
MINE_TIRODI_03,2025-12-09,0.0,25.5,34.0,31.0,10.7,LOW,2025-12-09T18:00:00Z
MINE_DONGRI_04,2025-12-09,0.0,25.4,32.5,47.1,14.8,LOW,2025-12-09T18:00:00Z
MINE_KANDRI_05,2025-12-09,0.0,20.7,31.7,57.3,17.5,LOW,2025-12-09T18:00:00Z
MINE_MANSAR_06,2025-12-09,8.2,25.2,27.0,49.5,10.8,LOW,2025-12-09T18:00:00Z
MINE_CHIKLA_07,2025-12-09,0.0,22.3,32.0,43.2,12.1,LOW,2025-12-09T18:00:00Z
MINE_UKWA_08,2025-12-09,1.7,23.0,31.6,45.0,10.6,LOW,2025-12-09T18:00:00Z
MINE_SITAPATORE_09,2025-12-09,0.0,17.3,25.9,47.0,10.5,LOW,2025-12-09T18:00:00Z
MINE_BELDONGRI_10,2025-12-09,0.0,27.2,33.0,31.8,14.7,LOW,2025-12-09T18:00:00Z
MINE_GUMGAON_02,2025-12-10,0.0,28.0,30.6,48.7,17.3,LOW,2025-12-10T18:00:00Z
MINE_TIRODI_03,2025-12-10,0.0,25.6,26.2,49.4,12.9,LOW,2025-12-10T18:00:00Z
MINE_DONGRI_04,2025-12-10,0.0,24.7,31.8,48.7,17.0,LOW,2025-12-10T18:00:00Z
MINE_KANDRI_05,2025-12-10,0.0,19.1,35.0,34.2,11.2,LOW,2025-12-10T18:00:00Z
MINE_MANSAR_06,2025-12-10,0.0,27.4,32.5,36.2,11.9,LOW,2025-12-10T18:00:00Z
MINE_CHIKLA_07,2025-12-10,0.0,24.7,30.1,47.1,10.8,LOW,2025-12-10T18:00:00Z
MINE_UKWA_08,2025-12-10,0.0,19.1,35.2,46.8,13.3,LOW,2025-12-10T18:00:00Z
MINE_SITAPATORE_09,2025-12-10,0.0,18.5,31.4,38.7,15.9,LOW,2025-12-10T18:00:00Z
MINE_BELDONGRI_10,2025-12-10,0.0,20.4,29.0,30.9,15.5,LOW,2025-12-10T18:00:00Z
MINE_GUMGAON_02,2025-12-11,0.0,19.9,34.6,55.9,11.0,LOW,2025-12-11T18:00:00Z
MINE_TIRODI_03,2025-12-11,0.0,21.7,33.6,44.7,10.4,LOW,2025-12-11T18:00:00Z
MINE_DONGRI_04,2025-12-11,0.0,21.1,34.4,52.9,17.5,LOW,2025-12-11T18:00:00Z
MINE_KANDRI_05,2025-12-11,0.0,28.0,28.7,33.1,10.1,LOW,2025-12-11T18:00:00Z
MINE_MANSAR_06,2025-12-11,0.0,17.7,31.9,48.0,17.1,LOW,2025-12-11T18:00:00Z
MINE_CHIKLA_07,2025-12-11,0.0,23.8,30.9,57.1,12.0,LOW,2025-12-11T18:00:00Z
MINE_UKWA_08,2025-12-11,0.0,25.4,30.3,52.7,15.8,LOW,2025-12-11T18:00:00Z
MINE_SITAPATORE_09,2025-12-11,0.0,22.0,35.6,52.0,12.4,LOW,2025-12-11T18:00:00Z
MINE_BELDONGRI_10,2025-12-11,0.0,19.9,27.1,38.4,13.6,LOW,2025-12-11T18:00:00Z
MINE_GUMGAON_02,2025-12-12,0.0,25.2,37.6,35.6,13.8,LOW,2025-12-12T18:00:00Z
MINE_TIRODI_03,2025-12-12,0.0,18.4,35.1,56.1,13.4,LOW,2025-12-12T18:00:00Z
MINE_DONGRI_04,2025-12-12,0.0,24.0,32.6,32.1,10.0,LOW,2025-12-12T18:00:00Z
MINE_KANDRI_05,2025-12-12,0.0,20.6,31.7,47.9,12.0,LOW,2025-12-12T18:00:00Z
MINE_MANSAR_06,2025-12-12,0.0,16.8,37.5,33.2,12.3,LOW,2025-12-12T18:00:00Z
MINE_CHIKLA_07,2025-12-12,0.0,26.1,27.5,33.7,13.3,LOW,2025-12-12T18:00:00Z
MINE_UKWA_08,2025-12-12,0.0,29.8,33.0,42.0,14.8,LOW,2025-12-12T18:00:00Z
MINE_SITAPATORE_09,2025-12-12,0.0,31.2,30.8,36.6,17.8,LOW,2025-12-12T18:00:00Z
MINE_BELDONGRI_10,2025-12-12,0.0,25.2,34.5,56.2,14.6,LOW,2025-12-12T18:00:00Z
MINE_GUMGAON_02,2025-12-13,0.0,17.5,34.5,43.6,15.8,LOW,2025-12-13T18:00:00Z
MINE_TIRODI_03,2025-12-13,0.0,21.8,32.6,48.1,14.2,LOW,2025-12-13T18:00:00Z
MINE_DONGRI_04,2025-12-13,0.0,28.9,31.1,46.7,15.4,LOW,2025-12-13T18:00:00Z
MINE_KANDRI_05,2025-12-13,0.0,30.0,30.3,36.9,16.4,LOW,2025-12-13T18:00:00Z
MINE_MANSAR_06,2025-12-13,0.0,20.1,27.7,56.8,15.8,LOW,2025-12-13T18:00:00Z
MINE_CHIKLA_07,2025-12-13,0.0,17.0,30.1,53.6,12.6,LOW,2025-12-13T18:00:00Z
MINE_UKWA_08,2025-12-13,0.0,20.0,30.7,37.8,13.5,LOW,2025-12-13T18:00:00Z
MINE_SITAPATORE_09,2025-12-13,0.0,18.3,31.1,44.4,13.6,LOW,2025-12-13T18:00:00Z
MINE_BELDONGRI_10,2025-12-13,0.0,29.0,35.0,55.7,10.7,LOW,2025-12-13T18:00:00Z
MINE_GUMGAON_02,2025-12-14,0.0,25.0,31.3,39.3,13.9,LOW,2025-12-14T18:00:00Z
MINE_TIRODI_03,2025-12-14,0.0,24.6,37.6,33.6,11.5,LOW,2025-12-14T18:00:00Z
MINE_DONGRI_04,2025-12-14,0.0,26.2,24.4,31.7,14.7,LOW,2025-12-14T18:00:00Z
MINE_KANDRI_05,2025-12-14,0.0,21.6,25.6,36.4,12.6,LOW,2025-12-14T18:00:00Z
MINE_MANSAR_06,2025-12-14,0.0,16.5,34.2,31.9,11.8,LOW,2025-12-14T18:00:00Z
MINE_CHIKLA_07,2025-12-14,0.0,19.0,29.7,54.1,15.9,LOW,2025-12-14T18:00:00Z
MINE_UKWA_08,2025-12-14,0.0,31.7,26.6,36.6,17.5,LOW,2025-12-14T18:00:00Z
MINE_SITAPATORE_09,2025-12-14,0.0,28.4,34.7,39.4,11.6,LOW,2025-12-14T18:00:00Z
MINE_BELDONGRI_10,2025-12-14,0.0,19.1,34.0,47.2,13.8,LOW,2025-12-14T18:00:00Z
MINE_GUMGAON_02,2025-12-15,0.0,29.1,33.4,30.6,13.2,LOW,2025-12-15T18:00:00Z
MINE_TIRODI_03,2025-12-15,0.0,24.1,34.2,33.4,13.2,LOW,2025-12-15T18:00:00Z
MINE_DONGRI_04,2025-12-15,6.4,23.8,32.8,47.7,14.0,LOW,2025-12-15T18:00:00Z
MINE_KANDRI_05,2025-12-15,0.0,18.3,33.8,43.3,11.5,LOW,2025-12-15T18:00:00Z
MINE_MANSAR_06,2025-12-15,0.0,22.8,24.7,56.1,13.6,LOW,2025-12-15T18:00:00Z
MINE_CHIKLA_07,2025-12-15,0.0,29.0,34.1,54.3,16.8,LOW,2025-12-15T18:00:00Z
MINE_UKWA_08,2025-12-15,0.0,25.1,33.2,57.9,14.0,LOW,2025-12-15T18:00:00Z
MINE_SITAPATORE_09,2025-12-15,0.0,21.4,24.2,54.6,10.4,LOW,2025-12-15T18:00:00Z
MINE_BELDONGRI_10,2025-12-15,0.0,20.4,29.1,31.3,15.6,LOW,2025-12-15T18:00:00Z
MINE_GUMGAON_02,2025-12-16,0.0,18.5,32.5,57.2,17.9,LOW,2025-12-16T18:00:00Z
MINE_TIRODI_03,2025-12-16,0.0,16.4,25.1,56.0,14.9,LOW,2025-12-16T18:00:00Z
MINE_DONGRI_04,2025-12-16,0.0,27.0,26.1,40.0,13.6,LOW,2025-12-16T18:00:00Z
MINE_KANDRI_05,2025-12-16,0.0,20.6,27.3,39.3,12.4,LOW,2025-12-16T18:00:00Z
MINE_MANSAR_06,2025-12-16,4.9,24.0,24.9,42.4,11.6,LOW,2025-12-16T18:00:00Z
MINE_CHIKLA_07,2025-12-16,0.0,28.3,34.2,52.1,11.3,LOW,2025-12-16T18:00:00Z
MINE_UKWA_08,2025-12-16,0.0,21.1,25.3,54.6,16.3,LOW,2025-12-16T18:00:00Z
MINE_SITAPATORE_09,2025-12-16,0.0,23.4,24.5,44.2,14.0,LOW,2025-12-16T18:00:00Z
MINE_BELDONGRI_10,2025-12-16,4.6,21.0,26.8,45.4,10.0,LOW,2025-12-16T18:00:00Z
MINE_GUMGAON_02,2025-12-17,0.0,22.3,32.7,43.4,13.5,LOW,2025-12-17T18:00:00Z
MINE_TIRODI_03,2025-12-17,0.0,25.9,29.2,51.5,15.9,LOW,2025-12-17T18:00:00Z
MINE_DONGRI_04,2025-12-17,0.0,21.6,35.2,53.9,13.3,LOW,2025-12-17T18:00:00Z
MINE_KANDRI_05,2025-12-17,0.0,18.9,34.9,45.0,12.5,LOW,2025-12-17T18:00:00Z
MINE_MANSAR_06,2025-12-17,0.0,24.8,34.9,53.2,11.5,LOW,2025-12-17T18:00:00Z
MINE_CHIKLA_07,2025-12-17,0.0,24.3,28.7,42.6,17.0,LOW,2025-12-17T18:00:00Z
MINE_UKWA_08,2025-12-17,0.0,18.5,28.0,56.9,14.6,LOW,2025-12-17T18:00:00Z
MINE_SITAPATORE_09,2025-12-17,0.0,19.6,25.4,36.8,17.0,LOW,2025-12-17T18:00:00Z
MINE_BELDONGRI_10,2025-12-17,0.0,19.1,24.5,56.8,13.0,LOW,2025-12-17T18:00:00Z
MINE_GUMGAON_02,2025-12-18,0.0,22.5,27.7,55.8,11.6,LOW,2025-12-18T18:00:00Z
MINE_TIRODI_03,2025-12-18,0.0,28.5,34.7,56.0,13.4,LOW,2025-12-18T18:00:00Z
MINE_DONGRI_04,2025-12-18,0.0,24.6,30.0,48.7,10.4,LOW,2025-12-18T18:00:00Z
MINE_KANDRI_05,2025-12-18,0.0,23.7,37.9,39.8,12.8,LOW,2025-12-18T18:00:00Z
MINE_MANSAR_06,2025-12-18,0.0,27.8,34.5,39.2,10.8,LOW,2025-12-18T18:00:00Z
MINE_CHIKLA_07,2025-12-18,11.4,28.1,33.4,42.4,17.2,LOW,2025-12-18T18:00:00Z
MINE_UKWA_08,2025-12-18,0.0,31.6,28.1,35.0,15.5,LOW,2025-12-18T18:00:00Z
MINE_SITAPATORE_09,2025-12-18,0.0,24.5,32.6,44.1,10.5,LOW,2025-12-18T18:00:00Z
MINE_BELDONGRI_10,2025-12-18,0.0,30.6,35.3,44.8,11.2,LOW,2025-12-18T18:00:00Z
MINE_GUMGAON_02,2025-12-19,0.0,24.1,34.6,52.0,15.0,LOW,2025-12-19T18:00:00Z
MINE_TIRODI_03,2025-12-19,1.2,20.6,25.6,52.2,10.7,LOW,2025-12-19T18:00:00Z
MINE_DONGRI_04,2025-12-19,6.1,31.2,34.7,46.2,10.9,LOW,2025-12-19T18:00:00Z
MINE_KANDRI_05,2025-12-19,0.0,24.4,25.7,51.5,16.6,LOW,2025-12-19T18:00:00Z
MINE_MANSAR_06,2025-12-19,0.0,26.2,32.8,57.1,10.7,LOW,2025-12-19T18:00:00Z
MINE_CHIKLA_07,2025-12-19,0.0,16.3,27.9,48.6,12.9,LOW,2025-12-19T18:00:00Z
MINE_UKWA_08,2025-12-19,10.6,21.0,31.7,30.9,15.1,LOW,2025-12-19T18:00:00Z
MINE_SITAPATORE_09,2025-12-19,0.0,18.1,30.7,41.4,17.1,LOW,2025-12-19T18:00:00Z
MINE_BELDONGRI_10,2025-12-19,0.0,16.6,33.1,38.7,16.3,LOW,2025-12-19T18:00:00Z
MINE_GUMGAON_02,2025-12-20,0.0,21.3,33.1,50.7,16.8,LOW,2025-12-20T18:00:00Z
MINE_TIRODI_03,2025-12-20,0.0,24.1,24.6,49.0,16.3,LOW,2025-12-20T18:00:00Z
MINE_DONGRI_04,2025-12-20,0.0,25.0,29.6,43.6,17.0,LOW,2025-12-20T18:00:00Z
MINE_KANDRI_05,2025-12-20,0.0,21.2,31.1,50.8,13.9,LOW,2025-12-20T18:00:00Z
MINE_MANSAR_06,2025-12-20,0.0,19.5,28.9,51.9,16.2,LOW,2025-12-20T18:00:00Z
MINE_CHIKLA_07,2025-12-20,0.0,26.7,27.6,48.1,17.0,LOW,2025-12-20T18:00:00Z
MINE_UKWA_08,2025-12-20,0.0,29.3,29.7,49.7,15.4,LOW,2025-12-20T18:00:00Z
MINE_SITAPATORE_09,2025-12-20,1.4,16.6,29.0,46.6,17.6,LOW,2025-12-20T18:00:00Z
MINE_BELDONGRI_10,2025-12-20,0.0,20.4,37.6,55.3,14.4,LOW,2025-12-20T18:00:00Z
MINE_GUMGAON_02,2025-12-21,0.0,28.8,29.8,47.7,16.7,LOW,2025-12-21T18:00:00Z
MINE_TIRODI_03,2025-12-21,0.0,16.2,32.1,33.1,13.5,LOW,2025-12-21T18:00:00Z
MINE_DONGRI_04,2025-12-21,0.0,24.0,30.3,32.1,16.6,LOW,2025-12-21T18:00:00Z
MINE_KANDRI_05,2025-12-21,0.0,24.0,25.6,41.1,13.3,LOW,2025-12-21T18:00:00Z
MINE_MANSAR_06,2025-12-21,0.0,25.0,27.1,30.5,16.9,LOW,2025-12-21T18:00:00Z
MINE_CHIKLA_07,2025-12-21,0.0,22.1,25.5,35.1,10.8,LOW,2025-12-21T18:00:00Z
MINE_UKWA_08,2025-12-21,5.2,21.2,37.0,40.8,11.2,LOW,2025-12-21T18:00:00Z
MINE_SITAPATORE_09,2025-12-21,0.0,17.8,36.1,36.1,10.9,LOW,2025-12-21T18:00:00Z
MINE_BELDONGRI_10,2025-12-21,0.0,25.5,30.3,34.8,16.9,LOW,2025-12-21T18:00:00Z
MINE_GUMGAON_02,2025-12-22,0.0,31.1,32.2,56.0,16.3,LOW,2025-12-22T18:00:00Z
MINE_TIRODI_03,2025-12-22,0.0,31.1,30.8,40.2,14.4,LOW,2025-12-22T18:00:00Z
MINE_DONGRI_04,2025-12-22,0.0,26.4,32.6,42.6,13.7,LOW,2025-12-22T18:00:00Z
MINE_KANDRI_05,2025-12-22,0.0,19.5,34.6,51.7,10.8,LOW,2025-12-22T18:00:00Z
MINE_MANSAR_06,2025-12-22,0.0,30.3,26.4,56.3,16.6,LOW,2025-12-22T18:00:00Z
MINE_CHIKLA_07,2025-12-22,0.0,30.5,27.5,32.5,13.3,LOW,2025-12-22T18:00:00Z
MINE_UKWA_08,2025-12-22,3.9,28.3,29.2,42.0,12.3,LOW,2025-12-22T18:00:00Z
MINE_SITAPATORE_09,2025-12-22,0.0,26.6,34.4,34.0,17.2,LOW,2025-12-22T18:00:00Z
MINE_BELDONGRI_10,2025-12-22,0.0,25.5,34.2,40.3,10.7,LOW,2025-12-22T18:00:00Z
MINE_GUMGAON_02,2025-12-23,0.0,25.2,36.4,53.4,17.5,LOW,2025-12-23T18:00:00Z
MINE_TIRODI_03,2025-12-23,0.0,24.9,27.6,44.2,16.6,LOW,2025-12-23T18:00:00Z
MINE_DONGRI_04,2025-12-23,0.0,25.6,35.3,52.6,13.6,LOW,2025-12-23T18:00:00Z
MINE_KANDRI_05,2025-12-23,0.0,30.9,34.3,38.7,11.4,LOW,2025-12-23T18:00:00Z
MINE_MANSAR_06,2025-12-23,0.0,22.7,33.9,43.6,15.3,LOW,2025-12-23T18:00:00Z
MINE_CHIKLA_07,2025-12-23,0.0,23.0,35.8,55.0,10.0,LOW,2025-12-23T18:00:00Z
MINE_UKWA_08,2025-12-23,0.0,27.1,26.7,35.4,11.2,LOW,2025-12-23T18:00:00Z
MINE_SITAPATORE_09,2025-12-23,0.0,22.2,31.8,34.0,17.6,LOW,2025-12-23T18:00:00Z
MINE_BELDONGRI_10,2025-12-23,0.0,29.3,26.9,37.2,11.0,LOW,2025-12-23T18:00:00Z
MINE_GUMGAON_02,2025-12-24,0.0,21.5,35.8,46.1,12.8,LOW,2025-12-24T18:00:00Z
MINE_TIRODI_03,2025-12-24,0.0,29.9,32.8,51.6,16.9,LOW,2025-12-24T18:00:00Z
MINE_DONGRI_04,2025-12-24,0.0,21.9,36.6,44.1,10.5,LOW,2025-12-24T18:00:00Z
MINE_KANDRI_05,2025-12-24,0.0,26.4,31.4,34.8,10.1,LOW,2025-12-24T18:00:00Z
MINE_MANSAR_06,2025-12-24,0.0,17.1,29.5,35.8,10.3,LOW,2025-12-24T18:00:00Z
MINE_CHIKLA_07,2025-12-24,0.0,26.5,27.0,44.8,10.8,LOW,2025-12-24T18:00:00Z
MINE_UKWA_08,2025-12-24,0.0,18.4,30.6,42.6,12.0,LOW,2025-12-24T18:00:00Z
MINE_SITAPATORE_09,2025-12-24,0.0,18.0,30.3,50.2,13.5,LOW,2025-12-24T18:00:00Z
MINE_BELDONGRI_10,2025-12-24,0.0,25.8,36.8,52.2,16.9,LOW,2025-12-24T18:00:00Z
MINE_GUMGAON_02,2025-12-25,0.0,29.5,34.7,45.0,13.6,LOW,2025-12-25T18:00:00Z
MINE_TIRODI_03,2025-12-25,0.0,28.0,32.2,34.2,14.6,LOW,2025-12-25T18:00:00Z
MINE_DONGRI_04,2025-12-25,0.0,25.8,35.0,35.6,13.9,LOW,2025-12-25T18:00:00Z
MINE_KANDRI_05,2025-12-25,0.0,23.9,37.8,53.2,16.0,LOW,2025-12-25T18:00:00Z
MINE_MANSAR_06,2025-12-25,0.0,24.1,33.9,46.9,17.0,LOW,2025-12-25T18:00:00Z
MINE_CHIKLA_07,2025-12-25,0.0,21.3,29.7,41.8,13.5,LOW,2025-12-25T18:00:00Z
MINE_UKWA_08,2025-12-25,0.0,28.2,24.4,32.1,11.0,LOW,2025-12-25T18:00:00Z
MINE_SITAPATORE_09,2025-12-25,0.0,28.4,36.2,43.5,14.8,LOW,2025-12-25T18:00:00Z
